text,label_india_relevance,label_sector,label_attack_type
"In 2017 in Australia, a Malware attack targeted Healthcare by Nation-state via Unpatched Software causing $77.32M loss affecting 563706 users (resolved in 35 hours)",0,Other,Malware
"In 2022 in India, a DDoS attack targeted Healthcare by Insider via Unpatched Software causing $12.01M loss affecting 254980 users (resolved in 58 hours)",1,Other,Other
"In 2021 in Russia, a Malware attack targeted Education by Unknown via Unpatched Software causing $0.54M loss affecting 869574 users (resolved in 16 hours)",0,Other,Malware
"In 2015 in Russia, a Malware attack targeted IT by Unknown via Zero-day causing $95.33M loss affecting 282598 users (resolved in 21 hours)",0,Other,Malware
"In 2023 in Brazil, a Malware attack targeted Telecommunications by Nation-state via Zero-day causing $62.77M loss affecting 422623 users (resolved in 55 hours)",0,Telecom,Malware
"In 2021 in Brazil, a Malware attack targeted Healthcare by Unknown via Unpatched Software causing $83.06M loss affecting 937717 users (resolved in 56 hours)",0,Other,Malware
"In 2021 in India, a Man-in-the-Middle attack targeted Telecommunications by Insider via Social Engineering causing $71.64M loss affecting 416077 users (resolved in 39 hours)",1,Telecom,Exploit
"In 2019 in Australia, a Man-in-the-Middle attack targeted Banking by Insider via Social Engineering causing $47.67M loss affecting 112313 users (resolved in 63 hours)",0,BFSI,Exploit
"In 2017 in Australia, a Man-in-the-Middle attack targeted Telecommunications by Insider via Zero-day causing $79.72M loss affecting 799971 users (resolved in 63 hours)",0,Telecom,Exploit
"In 2018 in Japan, a Man-in-the-Middle attack targeted Retail by Hacker Group via Social Engineering causing $47.11M loss affecting 690595 users (resolved in 71 hours)",0,Other,Exploit
"In 2017 in India, a Man-in-the-Middle attack targeted Government by Hacker Group via Unpatched Software causing $69.69M loss affecting 713419 users (resolved in 70 hours)",1,Govt,Exploit
"In 2022 in Australia, a Man-in-the-Middle attack targeted Healthcare by Hacker Group via Zero-day causing $81.31M loss affecting 707365 users (resolved in 38 hours)",0,Other,Exploit
"In 2016 in Brazil, a Malware attack targeted Healthcare by Unknown via Unpatched Software causing $83.88M loss affecting 155059 users (resolved in 29 hours)",0,Other,Malware
"In 2022 in Russia, a Phishing attack targeted Banking by Insider via Weak Passwords causing $85.01M loss affecting 923558 users (resolved in 41 hours)",0,BFSI,Phishing
"In 2022 in Germany, a DDoS attack targeted Telecommunications by Nation-state via Social Engineering causing $20.55M loss affecting 239313 users (resolved in 6 hours)",0,Telecom,Other
"In 2023 in Russia, a Ransomware attack targeted Telecommunications by Hacker Group via Weak Passwords causing $60.08M loss affecting 874485 users (resolved in 48 hours)",0,Telecom,Ransomware
"In 2016 in Russia, a SQL Injection attack targeted Healthcare by Unknown via Social Engineering causing $46.95M loss affecting 90895 users (resolved in 29 hours)",0,Other,Other
"In 2015 in China, a Man-in-the-Middle attack targeted Retail by Hacker Group via Zero-day causing $47.2M loss affecting 529593 users (resolved in 64 hours)",0,Other,Exploit
"In 2018 in Germany, a Phishing attack targeted Government by Nation-state via Weak Passwords causing $46.92M loss affecting 610201 users (resolved in 72 hours)",0,Govt,Phishing
"In 2021 in USA, a DDoS attack targeted Telecommunications by Hacker Group via Weak Passwords causing $1.98M loss affecting 863623 users (resolved in 24 hours)",0,Telecom,Other
"In 2018 in USA, a Malware attack targeted Healthcare by Insider via Weak Passwords causing $14.28M loss affecting 755771 users (resolved in 44 hours)",0,Other,Malware
"In 2021 in Japan, a SQL Injection attack targeted Telecommunications by Unknown via Social Engineering causing $66.23M loss affecting 164032 users (resolved in 5 hours)",0,Telecom,Other
"In 2019 in Russia, a Man-in-the-Middle attack targeted Telecommunications by Nation-state via Weak Passwords causing $95.66M loss affecting 259993 users (resolved in 58 hours)",0,Telecom,Exploit
"In 2019 in UK, a Phishing attack targeted Retail by Unknown via Social Engineering causing $90.13M loss affecting 232359 users (resolved in 17 hours)",0,Other,Phishing
"In 2018 in Germany, a Phishing attack targeted Telecommunications by Unknown via Unpatched Software causing $84.9M loss affecting 800031 users (resolved in 10 hours)",0,Telecom,Phishing
"In 2016 in UK, a Phishing attack targeted Healthcare by Unknown via Unpatched Software causing $71.19M loss affecting 925040 users (resolved in 48 hours)",0,Other,Phishing
"In 2016 in Brazil, a Malware attack targeted IT by Insider via Social Engineering causing $99.29M loss affecting 273469 users (resolved in 67 hours)",0,Other,Malware
"In 2024 in Germany, a Malware attack targeted Banking by Insider via Zero-day causing $22.84M loss affecting 797768 users (resolved in 58 hours)",0,BFSI,Malware
"In 2022 in Japan, a DDoS attack targeted Education by Hacker Group via Weak Passwords causing $82.19M loss affecting 905203 users (resolved in 37 hours)",0,Other,Other
"In 2023 in India, a Phishing attack targeted Telecommunications by Insider via Zero-day causing $11.72M loss affecting 512291 users (resolved in 51 hours)",1,Telecom,Phishing
"In 2017 in UK, a Phishing attack targeted Telecommunications by Insider via Social Engineering causing $27.08M loss affecting 416833 users (resolved in 9 hours)",0,Telecom,Phishing
"In 2015 in UK, a Ransomware attack targeted Government by Nation-state via Unpatched Software causing $30.74M loss affecting 744505 users (resolved in 43 hours)",0,Govt,Ransomware
"In 2020 in Brazil, a Malware attack targeted Banking by Nation-state via Weak Passwords causing $79.61M loss affecting 755029 users (resolved in 27 hours)",0,BFSI,Malware
"In 2017 in Brazil, a Malware attack targeted Banking by Insider via Weak Passwords causing $99.22M loss affecting 660182 users (resolved in 21 hours)",0,BFSI,Malware
"In 2016 in India, a Ransomware attack targeted Retail by Insider via Zero-day causing $29.48M loss affecting 403737 users (resolved in 26 hours)",1,Other,Ransomware
"In 2019 in China, a DDoS attack targeted Retail by Nation-state via Weak Passwords causing $7.87M loss affecting 86783 users (resolved in 12 hours)",0,Other,Other
"In 2022 in Australia, a DDoS attack targeted Telecommunications by Nation-state via Social Engineering causing $86.77M loss affecting 390083 users (resolved in 72 hours)",0,Telecom,Other
"In 2023 in Brazil, a Man-in-the-Middle attack targeted Banking by Unknown via Social Engineering causing $20.15M loss affecting 376174 users (resolved in 43 hours)",0,BFSI,Exploit
"In 2022 in UK, a Ransomware attack targeted Government by Insider via Weak Passwords causing $31.94M loss affecting 485080 users (resolved in 61 hours)",0,Govt,Ransomware
"In 2024 in France, a Ransomware attack targeted Banking by Unknown via Unpatched Software causing $78.82M loss affecting 759804 users (resolved in 47 hours)",0,BFSI,Ransomware
"In 2017 in Japan, a Phishing attack targeted IT by Hacker Group via Zero-day causing $65.62M loss affecting 286208 users (resolved in 57 hours)",0,Other,Phishing
"In 2017 in USA, a Malware attack targeted IT by Nation-state via Unpatched Software causing $75.53M loss affecting 992377 users (resolved in 33 hours)",0,Other,Malware
"In 2021 in USA, a Man-in-the-Middle attack targeted Education by Unknown via Zero-day causing $36.06M loss affecting 48987 users (resolved in 58 hours)",0,Other,Exploit
"In 2021 in Russia, a SQL Injection attack targeted Telecommunications by Insider via Unpatched Software causing $68.07M loss affecting 538602 users (resolved in 19 hours)",0,Telecom,Other
"In 2015 in Japan, a Malware attack targeted Healthcare by Hacker Group via Weak Passwords causing $26.29M loss affecting 808392 users (resolved in 4 hours)",0,Other,Malware
"In 2015 in UK, a Ransomware attack targeted IT by Unknown via Weak Passwords causing $26.12M loss affecting 21580 users (resolved in 14 hours)",0,Other,Ransomware
"In 2020 in France, a Phishing attack targeted Government by Insider via Zero-day causing $94.44M loss affecting 209658 users (resolved in 11 hours)",0,Govt,Phishing
"In 2017 in Japan, a Man-in-the-Middle attack targeted Retail by Nation-state via Zero-day causing $74.12M loss affecting 559889 users (resolved in 10 hours)",0,Other,Exploit
"In 2015 in France, a SQL Injection attack targeted Government by Insider via Zero-day causing $12.92M loss affecting 344516 users (resolved in 28 hours)",0,Govt,Other
"In 2024 in Australia, a Phishing attack targeted Retail by Hacker Group via Social Engineering causing $73.43M loss affecting 897569 users (resolved in 66 hours)",0,Other,Phishing
"In 2023 in Australia, a SQL Injection attack targeted Healthcare by Nation-state via Zero-day causing $99.19M loss affecting 538688 users (resolved in 36 hours)",0,Other,Other
"In 2015 in China, a DDoS attack targeted Government by Nation-state via Social Engineering causing $22.71M loss affecting 303975 users (resolved in 2 hours)",0,Govt,Other
"In 2022 in Japan, a SQL Injection attack targeted Telecommunications by Insider via Unpatched Software causing $67.62M loss affecting 822256 users (resolved in 60 hours)",0,Telecom,Other
"In 2019 in Russia, a Man-in-the-Middle attack targeted Healthcare by Unknown via Zero-day causing $53.82M loss affecting 521877 users (resolved in 66 hours)",0,Other,Exploit
"In 2016 in Brazil, a SQL Injection attack targeted Education by Unknown via Zero-day causing $55.83M loss affecting 758258 users (resolved in 44 hours)",0,Other,Other
"In 2016 in Brazil, a DDoS attack targeted IT by Hacker Group via Weak Passwords causing $17.12M loss affecting 988369 users (resolved in 26 hours)",0,Other,Other
"In 2022 in France, a Malware attack targeted Healthcare by Hacker Group via Social Engineering causing $67.89M loss affecting 325521 users (resolved in 69 hours)",0,Other,Malware
"In 2021 in Germany, a Ransomware attack targeted IT by Nation-state via Social Engineering causing $5.54M loss affecting 254933 users (resolved in 41 hours)",0,Other,Ransomware
"In 2023 in UK, a DDoS attack targeted Government by Hacker Group via Unpatched Software causing $55.28M loss affecting 339144 users (resolved in 26 hours)",0,Govt,Other
"In 2022 in India, a Ransomware attack targeted Education by Unknown via Unpatched Software causing $57.52M loss affecting 170002 users (resolved in 54 hours)",1,Other,Ransomware
"In 2019 in Japan, a DDoS attack targeted Government by Nation-state via Zero-day causing $74.65M loss affecting 491269 users (resolved in 67 hours)",0,Govt,Other
"In 2019 in China, a Phishing attack targeted Banking by Insider via Social Engineering causing $49.14M loss affecting 341100 users (resolved in 37 hours)",0,BFSI,Phishing
"In 2018 in India, a DDoS attack targeted Government by Insider via Unpatched Software causing $36.04M loss affecting 446170 users (resolved in 72 hours)",1,Govt,Other
"In 2015 in India, a Malware attack targeted Telecommunications by Insider via Zero-day causing $14.09M loss affecting 28398 users (resolved in 22 hours)",1,Telecom,Malware
"In 2017 in France, a Ransomware attack targeted Telecommunications by Hacker Group via Zero-day causing $66.36M loss affecting 180698 users (resolved in 53 hours)",0,Telecom,Ransomware
"In 2017 in Germany, a Malware attack targeted Healthcare by Unknown via Social Engineering causing $8.53M loss affecting 676384 users (resolved in 44 hours)",0,Other,Malware
"In 2015 in Brazil, a Ransomware attack targeted Healthcare by Insider via Unpatched Software causing $61.91M loss affecting 961557 users (resolved in 64 hours)",0,Other,Ransomware
"In 2020 in Japan, a Phishing attack targeted Education by Hacker Group via Weak Passwords causing $54.47M loss affecting 345334 users (resolved in 25 hours)",0,Other,Phishing
"In 2024 in Russia, a Phishing attack targeted Education by Nation-state via Zero-day causing $87.88M loss affecting 263407 users (resolved in 8 hours)",0,Other,Phishing
"In 2017 in Russia, a Phishing attack targeted IT by Nation-state via Social Engineering causing $89.22M loss affecting 791350 users (resolved in 32 hours)",0,Other,Phishing
"In 2022 in China, a Ransomware attack targeted Telecommunications by Unknown via Zero-day causing $64.92M loss affecting 591819 users (resolved in 49 hours)",0,Telecom,Ransomware
"In 2016 in UK, a SQL Injection attack targeted IT by Unknown via Unpatched Software causing $6.59M loss affecting 186612 users (resolved in 30 hours)",0,Other,Other
"In 2018 in Japan, a Ransomware attack targeted Retail by Nation-state via Weak Passwords causing $48.0M loss affecting 187730 users (resolved in 26 hours)",0,Other,Ransomware
"In 2015 in France, a SQL Injection attack targeted IT by Hacker Group via Social Engineering causing $87.78M loss affecting 6456 users (resolved in 69 hours)",0,Other,Other
"In 2020 in Japan, a Malware attack targeted Banking by Hacker Group via Zero-day causing $15.73M loss affecting 762662 users (resolved in 56 hours)",0,BFSI,Malware
